Index,Instrument,Event Title,Date,pre_start,pre_end,post_start,post_end,PT_pre_mean,PT_post_mean,Rec_pre_mean,Rec_post_mean,PT_pre_count,PT_post_count,Rec_pre_count,Rec_post_count,PT_pre_ema_01,PT_post_ema_01,Rec_pre_ema_01,Rec_post_ema_01,PT_pre_ema_03,PT_post_ema_03,Rec_pre_ema_03,Rec_post_ema_03,REC_1_pre_count,REC_1_post_count,REC_2_pre_count,REC_2_post_count,REC_3_pre_count,REC_3_post_count,REC_4_pre_count,REC_4_post_count,REC_5_pre_count,REC_5_post_count 
4258,HON.O,Q1 2018 Honeywell International Inc Earnings Call,2018-04-20,2018-02-20,2018-04-19,2018-04-20,2018-05-20,168.6,173.11111111111100,2.0,1.0,5.0,9.0,,1.0,167.00278775410100,174.3476020405130,,1.0,164.13563392695600,177.60517702065700,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4259,HON.O,Q2 2018 Honeywell International Inc Earnings Call,2018-07-20,2018-05-20,2018-07-19,2018-07-20,2018-08-20,169.0,172.0,1.5,2.0,4.0,10.0,2.0,2.0,169.23233498109900,171.84571876706300,1.5263157894736800,2.0,169.93683379392000,171.5579226143410,1.5882352941176500,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4260,HON.O,Q3 2018 Honeywell International Inc Earnings Call,2018-10-19,2018-08-19,2018-10-18,2018-10-19,2018-11-19,179.51888235294100,169.71457894736800,2.75,1.0,17.0,19.0,4.0,1.0,179.17593879532800,171.00703211069600,2.788019773189880,1.0,179.39604206733700,172.21646327274500,2.8645874457165400,1.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
4261,HON.O,Q4 2018 Honeywell International Inc Earnings Call and 2019 Outlook,2019-02-01,2018-12-01,2019-01-31,2019-02-01,2019-03-01,161.84615384615400,162.3,2.3333333333333300,2.3333333333333300,13.0,10.0,3.0,,163.1735289546550,161.97239778351100,2.3690036900369000,,166.13115732218900,161.5086203796390,2.4566210045662100,,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4262,HON.O,Q1 2019 Honeywell International Inc Earnings Call,2019-04-18,2019-02-18,2019-04-17,2019-04-18,2019-05-18,170.8,181.72222222222200,1.5,1.5,10.0,18.0,2.0,,170.96516592387400,182.90452809933000,1.4736842105263200,,169.61118785515700,185.79095486688200,1.411764705882350,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4263,HON.O,Q2 2019 Honeywell International Inc Earnings Call,2019-07-18,2019-05-18,2019-07-17,2019-07-18,2019-08-18,188.2,186.66666666666700,1.5,3.0,5.0,12.0,,1.0,188.13753021904200,187.6182408611360,,3.0,187.9845660091590,189.1701891459010,,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4264,HON.O,Q3 2019 Honeywell International Inc Earnings Call,2019-10-17,2019-08-17,2019-10-16,2019-10-17,2019-11-17,180.22222222222200,186.0,3.0,3.0,9.0,7.0,,,177.44905153381800,186.76299738299400,,,170.19315685376600,187.57215873185000,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4403,IBM,Q4 2012 International Business Machines Earnings Conference Call,2013-01-22,2012-11-22,2013-01-21,2013-01-22,2013-02-22,226.6,221.6,3.0,3.0,5.0,5.0,3.0,2.0,225.85150545774200,221.1302043906130,3.033210332103320,3.0,224.63831091558200,219.55079153294100,3.0958904109589000,3.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
4404,IBM,Q1 2013 International Business Machines Earnings Conference Call,2013-04-18,2013-02-18,2013-04-17,2013-04-18,2013-05-18,218.66666666666700,217.86666666666700,2.5,2.5,3.0,15.0,2.0,,218.03072075620300,217.72773728277000,2.473684210526320,,216.73758865248200,214.77100299068900,2.411764705882350,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4405,IBM,Q2 2013 International Business Machines Earnings Conference Call,2013-07-17,2013-05-17,2013-07-16,2013-07-17,2013-08-17,214.22727272727300,208.33333333333300,2.3333333333333300,4.0,11.0,6.0,3.0,1.0,213.69106916263600,210.02803275574700,2.3321033210332100,4.0,212.12416006758000,211.72586079689400,2.319634703196350,4.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4406,IBM,Q3 2013 International Business Machines Earnings Conference Call,2013-10-16,2013-08-16,2013-10-15,2013-10-16,2013-11-16,212.0,196.47368421052600,2.5,2.0,5.0,19.0,2.0,1.0,212.6692876852820,201.64571921077100,2.526315789473680,2.0,214.3601024124630,212.61421837153800,2.588235294117650,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4407,IBM,Q4 2013 International Business Machines Earnings Conference Call,2014-01-21,2013-11-21,2014-01-20,2014-01-21,2014-02-21,195.0,182.6,2.6,2.6,3.0,5.0,5.0,,197.10332103321000,182.60245171058100,2.5116114380601200,,201.98630136986300,182.00833002776700,2.2787854747394600,,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
4408,IBM,Q1 2014 International Business Machines Earnings Conference Call,2014-04-16,2014-02-16,2014-04-15,2014-04-16,2014-05-16,196.25,198.33333333333300,3.0,3.0,4.0,6.0,3.0,,196.32305902878700,198.58672653817300,3.0,,196.55941571259400,199.2503459507610,3.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
4409,IBM,Q2 2014 International Business Machines Earnings Conference Call,2014-07-17,2014-05-17,2014-07-16,2014-07-17,2014-08-17,105.0,184.33333333333300,3.0,4.0,1.0,3.0,,1.0,105.0,184.21771217712200,,4.0,105.0,183.8675799086760,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4410,IBM,Q3 2014 International Business Machines Earnings Conference Call,2014-10-20,2014-08-20,2014-10-19,2014-10-20,2014-11-20,195.0,168.5,3.3333333333333300,2.5,4.0,22.0,3.0,2.0,194.98836871183500,167.96312815822700,3.265682656826570,2.473684210526320,195.4263718910380,163.43234362296100,3.1278538812785400,2.411764705882350,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
4411,IBM,Q4 2014 International Business Machines Corp Earnings Call,2015-01-20,2014-11-20,2015-01-19,2015-01-20,2015-02-20,160.375,164.66666666666700,3.0,3.0,8.0,12.0,1.0,,160.58158728482400,164.85318962433500,3.0,,161.94639158076600,167.76050921008300,3.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4412,IBM,Q1 2015 International Business Machines Corp Earnings Call,2015-04-20,2015-02-20,2015-04-19,2015-04-20,2015-05-20,149.25,167.6,4.0,4.0,4.0,5.0,1.0,,148.33672579238200,168.39408073062900,4.0,,146.58902487169400,169.3392232519560,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4414,IBM,Q3 2015 International Business Machines Corp Earnings Call,2015-10-19,2015-08-19,2015-10-18,2015-10-19,2015-11-19,152.71428571428600,151.26666666666700,2.6,2.6,7.0,15.0,5.0,,152.98293416312800,150.67442616458500,2.701545749798540,,152.87386733245700,150.68646904540900,2.902563917637300,,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
4415,IBM,Q4 2015 International Business Machines Corp Earnings Call,2016-01-19,2015-11-19,2016-01-18,2016-01-19,2016-02-19,146.42857142857100,131.05,2.0,2.5,7.0,20.0,1.0,2.0,145.7113053382280,131.2030513416410,2.0,2.526315789473680,144.28203597532300,132.49209878679400,2.0,2.588235294117650,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4416,IBM,Q1 2016 International Business Machines Corp Earnings Call,2016-04-18,2016-02-18,2016-04-17,2016-04-18,2016-05-18,147.91666666666700,147.0,2.6666666666666700,2.6666666666666700,12.0,9.0,3.0,,150.64423270189100,144.34054080415900,2.6642066420664200,,151.7008273842140,138.50945964980200,2.6392694063926900,,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4417,IBM,Q2 2016 International Business Machines Corp Earnings Call,2016-07-18,2016-05-18,2016-07-17,2016-07-18,2016-08-18,152.33333333333300,160.0,2.6666666666666700,4.0,3.0,13.0,,2.0,152.05535055350600,158.37888670203400,,4.052631578947370,151.1552511415530,153.03507346672800,,4.176470588235290,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4418,IBM,Q3 2016 International Business Machines Corp Earnings Call,2016-10-17,2016-08-17,2016-10-16,2016-10-17,2016-11-17,138.20000000000000,161.25,3.0,1.0,3.0,8.0,2.0,1.0,136.73653136531400,158.61069289794500,3.0,1.0,133.0246575342470,152.36928427349100,3.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4419,IBM,Q4 2016 International Business Machines Corp Earnings Call,2017-01-19,2016-11-19,2017-01-18,2017-01-19,2017-02-19,173.0,162.125,3.0,4.0,6.0,8.0,1.0,1.0,173.9594949622140,160.67583111283500,3.0,4.0,175.40516529136400,156.9142477782880,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4420,IBM,Q1 2017 International Business Machines Corp Earnings Call,2017-04-18,2017-02-18,2017-04-17,2017-04-18,2017-05-18,174.54545454545500,163.9,4.0,3.3333333333333300,11.0,10.0,1.0,3.0,173.4093444555830,161.40996620799900,4.0,3.3321033210332100,169.82537564666200,154.28193088221500,4.0,3.319634703196350,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0
4421,IBM,Q2 2017 International Business Machines Corp Earnings Call,2017-07-18,2017-05-18,2017-07-17,2017-07-18,2017-08-18,154.07142857142900,159.63636363636400,3.0,3.0,7.0,11.0,2.0,2.0,152.189700808755,163.4416514283920,3.0,3.0,149.76204639764600,172.38966524705000,3.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
4422,IBM,Q3 2017 International Business Machines Corp Earnings Call,2017-10-17,2017-08-17,2017-10-16,2017-10-17,2017-11-17,163.5,161.6,3.0,1.0,2.0,5.0,,2.0,163.1578947368420,160.94695939074200,,1.0,162.35294117647100,160.82385539695800,,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4423,IBM,Q4 2017 International Business Machines Corp Earnings Call,2018-01-18,2017-11-18,2018-01-17,2018-01-18,2018-02-18,171.125,171.0,2.0,2.5,8.0,9.0,2.0,2.0,172.15297700418600,172.49603981734400,2.0,2.473684210526320,175.44777010552100,175.59918013612500,2.0,2.411764705882350,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4424,IBM,Q1 2018 International Business Machines Corp Earnings Call,2018-04-17,2018-02-17,2018-04-16,2018-04-17,2018-05-17,200.0,169.5,3.0,3.0,1.0,4.0,1.0,,200.0,170.66472811863900,3.0,,200.0,173.41966048164200,3.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4425,IBM,Q2 2018 International Business Machines Corp Earnings Call,2018-07-18,2018-05-18,2018-07-17,2018-07-18,2018-08-18,161.33333333333300,160.1818181818180,2.0,3.0,6.0,11.0,1.0,1.0,159.3044163061640,162.24076121478800,2.0,3.0,154.50815151793300,164.63658374042100,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4426,IBM,Q3 2018 International Business Machines Corp Earnings Call,2018-10-16,2018-08-16,2018-10-15,2018-10-16,2018-11-16,155.0,153.5,4.0,3.0,2.0,10.0,1.0,1.0,155.26315789473700,154.66166928754100,4.0,3.0,155.88235294117600,158.07478244396000,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4427,IBM,Q4 2018 International Business Machines Corp Earnings Call,2019-01-22,2018-11-22,2019-01-21,2019-01-22,2019-02-22,140.23076923076900,139.77777777777800,3.0,3.0,13.0,9.0,1.0,,140.58723564880900,141.02519279329900,3.0,,140.31878437597400,144.74930217343100,3.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4428,IBM,Q1 2019 International Business Machines Corp Earnings Call,2019-04-16,2019-02-16,2019-04-15,2019-04-16,2019-05-16,151.5,152.83333333333300,2.5,2.5,2.0,6.0,2.0,,152.63157894736800,153.13289689140500,2.473684210526320,,155.29411764705900,153.14698033210700,2.411764705882350,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4429,IBM,Q2 2019 International Business Machines Corp Earnings Call,2019-07-17,2019-05-17,2019-07-16,2019-07-17,2019-08-17,150.0,158.07692307692300,2.0,2.5,1.0,13.0,1.0,2.0,150.0,159.1766518312040,2.0,2.526315789473680,150.0,159.86499886808400,2.0,2.588235294117650,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4430,IBM,Q3 2019 International Business Machines Corp Earnings Call,2019-10-16,2019-08-16,2019-10-15,2019-10-16,2019-11-16,146.66666666666700,149.375,2.5,2.5,3.0,8.0,,0.0,146.8081180811810,148.69978496195000,,,146.87214611872100,147.39477745987800,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4489,INTC.O,Q4 2012 Intel Corporation Earnings Conference Call,2013-01-17,2012-11-17,2013-01-16,2013-01-17,2013-02-17,21.692307692307700,24.133333333333300,2.875,3.0,13.0,9.0,8.0,2.0,22.040085788325100,24.192751660608500,2.830888736011140,3.0,22.447850659815000,24.597156038078300,2.7372654670151400,3.0,0.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0
4490,INTC.O,Q1 2013 Intel Corporation Earnings Conference Call,2013-04-16,2013-02-16,2013-04-15,2013-04-16,2013-05-16,21.6,25.172727272727300,3.0,2.0,5.0,11.0,3.0,3.0,21.44079509657880,24.383529993498,3.0,2.0,20.986693592008900,22.8067251628679,3.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
4491,INTC.O,Q2 2013 Intel Corporation Earnings Conference Call,2013-07-17,2013-05-17,2013-07-16,2013-07-17,2013-08-17,24.25,23.928571428571400,3.5,2.0,12.0,7.0,6.0,2.0,24.067304991946200,23.743888621708400,3.5330769444189500,2.0,23.300095881024100,23.395698470553500,3.645641020410250,2.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0
4492,INTC.O,Q3 2013 Intel Corporation Earnings Conference Call,2013-10-15,2013-08-15,2013-10-14,2013-10-15,2013-11-15,24.3,24.91,2.2,2.75,10.0,10.0,5.0,4.0,24.11279621867770,25.349432407296500,2.2483700031745300,2.7092177958708900,23.208668660174100,26.13069586541260,2.3992283004579700,2.605211212001580,2.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0
4493,INTC.O,Q4 2013 Intel Corporation Earnings Conference Call,2014-01-16,2013-11-16,2014-01-15,2014-01-16,2014-02-16,25.904761904761900,26.265000000000000,2.375,3.0,21.0,10.0,8.0,3.0,26.159422491353400,26.326636879359000,2.402075357241500,3.0,27.01538411836390,26.286204224317900,2.4051285549893100,3.0,1.0,0.0,4.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0
4494,INTC.O,Q1 2014 Intel Corporation Earnings Conference Call,2014-04-15,2014-02-15,2014-04-14,2014-04-15,2014-05-15,27.571428571428600,27.152380952381000,2.6,3.6666666666666700,7.0,21.0,5.0,3.0,28.02035678913930,28.24046452069130,2.564626016458690,3.5977859778597800,28.697588840660400,29.26415312567690,2.5337708701453200,3.4474885844748900,0.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0
4495,INTC.O,Q2 2014 Intel Corporation Earnings Conference Call,2014-07-15,2014-05-15,2014-07-14,2014-07-15,2014-08-15,30.43421052631580,34.093939393939400,2.5,3.5,38.0,33.0,8.0,2.0,31.00805515243870,34.605316181522500,2.499426363142320,3.4210526315789500,33.27439548067320,34.16916788253310,2.481493427949360,3.235294117647060,0.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0
4496,INTC.O,Q3 2014 Intel Corp Earnings Call,2014-10-14,2014-08-14,2014-10-13,2014-10-14,2014-11-14,34.857142857142900,33.916666666666700,3.25,4.5,7.0,12.0,4.0,2.0,34.6490567144416,34.03260325778920,3.2119802268101200,4.473684210526320,33.9239971374573,34.08309093526280,3.1354125542834600,4.411764705882350,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0
4497,INTC.O,Q4 2014 Intel Corp Earnings Call,2015-01-15,2014-11-15,2015-01-14,2015-01-15,2015-02-15,39.11578947368420,36.21875,3.25,3.75,19.0,16.0,4.0,4.0,40.51268720140160,36.84869172903960,3.180284966560050,3.8141901715615,44.071880318019500,36.62000927441470,2.9921042242400300,3.9474930911962100,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0
4498,INTC.O,Q1 2015 Intel Corp Earnings Call,2015-04-14,2015-02-14,2015-04-13,2015-04-14,2015-05-14,35.5625,35.75,2.25,2.0,32.0,16.0,4.0,5.0,34.39179988573610,35.68174767293580,2.287874382087820,1.9536030866157100,32.82160312116110,35.99007322328110,2.3592577970785600,1.8160902960585600,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
4499,INTC.O,Q2 2015 Intel Corp Earnings Call,2015-07-15,2015-05-15,2015-07-14,2015-07-15,2015-08-15,33.6578947368421,35.166666666666700,3.25,2.5,19.0,9.0,4.0,2.0,32.86207797387500,35.162519371301700,3.311427740622270,2.526315789473680,32.1827835639141,34.92422020284720,3.4172917489143300,2.588235294117650,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0
4500,INTC.O,Q3 2015 Intel Corp Earnings Call,2015-10-13,2015-08-13,2015-10-12,2015-10-13,2015-11-13,32.42307692307690,35.35294117647060,2.625,2.5,13.0,17.0,8.0,4.0,32.95571564189370,34.62460039618290,2.638898754187620,2.4972375690607700,33.648412474172900,33.76312611057570,2.714065441725230,2.469798657718120,0.0,0.0,3.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0
4501,INTC.O,Q4 2015 Intel Corp Earnings Call,2016-01-14,2015-11-14,2016-01-13,2016-01-14,2016-02-14,37.75,35.35294117647060,2.2,2.5,18.0,17.0,5.0,2.0,37.94312149914140,35.91440168676620,2.2441942809699400,2.473684210526320,37.764729541296700,37.28817371003810,2.3606072626302700,2.411764705882350,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
4502,INTC.O,Q1 2016 Intel Corp Earnings Call,2016-04-19,2016-02-19,2016-04-18,2016-04-19,2016-05-19,35.733333333333300,34.97272727272730,2.5,3.0,15.0,11.0,4.0,3.0,36.0083780831192,35.66571568323130,2.465542308810700,2.9667896678966800,36.84628528163800,36.627751744095700,2.326490327674690,2.9041095890411000,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
4503,INTC.O,Q2 2016 Intel Corp Earnings Call,2016-07-20,2016-05-20,2016-07-19,2016-07-20,2016-08-20,36.46153846153850,37.651000000000000,2.0,2.0,13.0,20.0,3.0,,36.9987463160126,37.005640327750200,2.070110701107010,,38.11453462765170,36.70443033059330,2.2328767123287700,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4504,INTC.O,Q3 2016 Intel Corp Earnings Call,2016-10-18,2016-08-18,2016-10-17,2016-10-18,2016-11-18,40.32411764705880,40.36736842105260,2.25,2.0,34.0,19.0,4.0,3.0,40.4790430009321,40.74592717452320,2.2907822041291100,2.0,39.7798360140574,42.864695712098300,2.394788787998420,2.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
4505,INTC.O,Q4 2016 Intel Corp Earnings Call,2017-01-26,2016-11-26,2017-01-25,2017-01-26,2017-02-26,39.6,40.97222222222220,2.0,2.8333333333333300,5.0,18.0,1.0,6.0,39.423286366633300,41.50914363465820,2.0,2.793919228955160,39.11662038873460,42.42991004241850,2.0,2.737509222520290,0.0,0.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0
4506,INTC.O,Q1 2017 Intel Corp Earnings Call,2017-04-27,2017-02-27,2017-04-26,2017-04-27,2017-05-27,37.857142857142900,37.425,3.0,4.0,7.0,4.0,6.0,1.0,38.565504019431700,37.76854245563520,2.9199417789435300,4.0,40.14649771692930,38.33634171048190,2.7946531482369300,4.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0
4507,INTC.O,Q2 2017 Intel Corp Earnings Call,2017-07-27,2017-05-27,2017-07-26,2017-07-27,2017-08-27,37.6,40.6,3.1666666666666700,3.0,5.0,10.0,6.0,1.0,37.52504212351350,39.58352433555300,3.1238883470384700,3.0,37.42483141610470,37.03488995392650,3.026543858396490,3.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0
4508,INTC.O,Q3 2017 Intel Corp Earnings Call,2017-10-26,2017-08-26,2017-10-25,2017-10-26,2017-11-26,41.82222222222220,46.81944444444440,3.0,1.5,9.0,36.0,,4.0,41.939785311412500,46.09141211381500,,1.4972375690607700,42.56131488187980,47.76470157284440,,1.4697986577181200,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4509,INTC.O,Q4 2017 Intel Corp Earnings Call,2018-01-25,2017-11-25,2018-01-24,2018-01-25,2018-02-25,48.25,52.48148148148150,1.5,1.75,4.0,27.0,,4.0,48.168072113986600,53.11446091784890,,1.7147426577493500,48.06553493880770,54.92064652969710,,1.6656138965653400,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4510,INTC.O,Q1 2018 Intel Corp Earnings Call,2018-04-26,2018-02-26,2018-04-25,2018-04-26,2018-05-26,58.1875,60.41379310344830,2.8,3.0,16.0,29.0,5.0,2.0,58.64162621357890,61.64107560262910,2.780225147127050,3.0,59.24881888465250,62.234426649132400,2.7475749161588100,3.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
4511,INTC.O,Q2 2018 Intel Corp Earnings Call,2018-07-26,2018-05-26,2018-07-25,2018-07-26,2018-08-26,54.714285714285700,54.09090909090910,3.4,2.6,14.0,22.0,5.0,10.0,55.345554873529600,54.10932522850780,3.4705867988571700,2.626739283684500,55.41204591574510,55.005737057597500,3.6841080379358800,2.726161216134160,0.0,2.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,0.0
4512,INTC.O,Q3 2018 Intel Corp Earnings Call,2018-10-25,2018-08-25,2018-10-24,2018-10-25,2018-11-25,51.142857142857100,53.65,3.2,2.5,7.0,20.0,5.0,2.0,51.2032610118667,53.331272533621600,3.173377939488660,2.473684210526320,51.59386678322580,53.728680315169700,3.0685153798997500,2.411764705882350,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0
4513,INTC.O,Q4 2018 Intel Corp Earnings Call,2019-01-24,2018-11-24,2019-01-23,2019-01-24,2019-02-24,51.42857142857140,50.733333333333300,2.6,3.125,7.0,15.0,5.0,8.0,51.706253997724,50.7880926988814,2.4698542160142600,3.195281662360480,52.050118035751700,50.96415996611670,2.150048681980460,3.3456401784645200,1.0,0.0,1.0,1.0,2.0,5.0,1.0,2.0,0.0,0.0
4514,INTC.O,Q1 2019 Intel Corp Earnings Call,2019-04-25,2019-02-25,2019-04-24,2019-04-25,2019-05-25,58.63636363636360,53.44444444444440,3.0,3.25,11.0,18.0,3.0,4.0,58.474134078457300,54.89993933169270,2.9667896678966800,3.2119802268101200,58.5368210886377,55.27043701846030,2.9041095890411000,3.1354125542834600,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0
4515,INTC.O,Q2 2019 Intel Corp Earnings Call,2019-07-25,2019-05-25,2019-07-24,2019-07-25,2019-08-25,48.13636363636360,55.25789473684210,3.5,2.6,11.0,19.0,4.0,5.0,48.316143222838900,56.464044024188900,3.520790927595230,2.5116114380601200,49.62652512896670,59.26132570257440,3.5278326095538900,2.2787854747394600,0.0,1.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0
4516,INTC.O,Q3 2019 Intel Corp Earnings Call,2019-10-24,2019-08-24,2019-10-23,2019-10-24,2019-11-24,47.5,58.05,2.0,1.6666666666666700,4.0,20.0,2.0,3.0,47.32771154405350,57.25188502127490,2.0526315789473700,1.6678966789667900,46.632451638373500,57.56816537682490,2.1764705882352900,1.6803652968036500,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
4589,JNJ,Q4 2012 Johnson & Johnson Earnings Conference Call,2013-01-22,2012-11-22,2013-01-21,2013-01-22,2013-02-22,79.5,79.8,2.0,4.0,4.0,5.0,2.0,1.0,79.25664363337500,80.60716616743060,2.0,4.0,78.6798650957032,82.38553980459600,2.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4590,JNJ,Q1 2013 Johnson & Johnson Earnings Conference Call,2013-04-16,2013-02-16,2013-04-15,2013-04-16,2013-05-16,86.375,88.33333333333330,3.0,2.0,8.0,12.0,1.0,1.0,87.68755975400300,88.6008296939142,3.0,2.0,90.21912436352090,89.10364201290570,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4591,JNJ,Q2 2013 Johnson & Johnson Earnings Conference Call,2013-07-16,2013-05-16,2013-07-15,2013-07-16,2013-08-16,91.6,95.6470588235294,2.5,2.5,10.0,17.0,2.0,2.0,91.54244846970550,95.88586081652870,2.526315789473680,2.526315789473680,90.8703761026489,97.99914058213480,2.588235294117650,2.588235294117650,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
4592,JNJ,Q3 2013 Johnson & Johnson Earnings Conference Call,2013-10-15,2013-08-15,2013-10-14,2013-10-15,2013-11-15,96.66666666666670,97.48888888888890,3.0,3.0,3.0,9.0,1.0,,96.49446494464950,97.06454185340850,3.0,,96.11872146118720,96.52583908789830,3.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4593,JNJ,Q4 2013 Johnson & Johnson Earnings Conference Call,2014-01-21,2013-11-21,2014-01-20,2014-01-21,2014-02-21,99.9090909090909,102.4125,2.0,3.0,11.0,8.0,3.0,1.0,101.0704908066410,102.68884309540800,2.03690036900369,3.0,102.57870449224800,102.9908812417320,2.136986301369860,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
4594,JNJ,Q1 2014 Johnson & Johnson Earnings Conference Call,2014-04-15,2014-02-15,2014-04-14,2014-04-15,2014-05-15,105.0,107.125,3.0,3.0,1.0,16.0,1.0,,105.0,106.65576501780400,3.0,,105.0,105.27940114350200,3.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4595,JNJ,Q2 2014 Johnson & Johnson Earnings Call,2014-07-15,2014-05-15,2014-07-14,2014-07-15,2014-08-15,109.57142857142900,114.05714285714300,3.0,3.0,7.0,7.0,,,109.85183526799100,114.89480012673900,,,110.61457052542200,116.79849314392300,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4596,JNJ,Q3 2014 Johnson & Johnson Earnings Call,2014-10-14,2014-08-14,2014-10-13,2014-10-14,2014-11-14,113.6,106.0,2.75,2.75,5.0,9.0,4.0,,113.02161119386600,105.96082117411900,2.788019773189880,,111.64285456709100,105.67534414731000,2.8645874457165400,,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
